"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000255, 1, 0.000255, elasticNetParam='0.1', maxIter='50', regParam='0.0001', tol='1e-06'
23.520892, 0.054144, 23.548717, 1, 0.027825, elasticNetParam='0.1', maxIter='50', regParam='0.0001', tol='1e-06'
